"","Customer_ID","Recency","Frequency","Count_of_transactions","Total_Amount","DPR","Age","Avg_Amount","CSI","months_inactive","CLV"
"2031","14401",721,21,22,6795.89999999999,171,725,308.904545454545,"4",0.0906918238993711,388.434517447471
"2032","14402",0,0,1,285.6,8,652,285.6,"3",0,25.8541124020491
"2033","14403",509,5,6,1880.51,20,639,313.418333333333,"4",0.706886574074074,25.3450996800612
"2034","14404",686,11,12,2724.13,123,719,227.010833333333,"3",0.127037037037037,126.029562077726
"2035","14405",0,0,1,195,2,386,195,"3",0,12.3794920833669
"2036","14406",0,0,1,156.75,8,119,156.75,"1",0,9.09137576752134
"2037","14407",169,4,5,2142.73,66,276,428.546,"3",0.0793231611893584,71.9287942549065
"2038","14408",722,10,11,4102.27,63,732,372.933636363636,"5",0.189501312335958,342.293859364336
"2039","14409",496,7,8,3427.29,76,567,428.41125,"4",0.160517799352751,179.001722641973
"2040","14410",345,8,9,2631.9,307,437,292.433333333334,"4",0.0298701298701299,83.9866560501846
"2041","14411",0,0,1,1063,14,310,1063,"6",0,69.7450398333517
"2042","14412",382,2,3,1426.19,75,424,475.396666666666,"5",0.153413654618474,54.8544254928991
"2043","14413",327,3,4,764.520000000001,93,689,191.13,"2",0.114736842105263,43.6193987959816
"2044","14414",283,7,8,2399.33,99,374,299.91625,"2",0.0806149097815765,106.416127551487
"2045","14415",722,22,23,11980.0899999999,445,723,520.873478260867,"5",0.0195187888618546,813.499645834243
"2046","14416",20,1,2,490.22,13,42,245.11,"2",0.0513888888888889,22.9647646487766
"2047","14417",0,0,1,524.65,106,387,524.65,"4",0,20.8682091795934
"2048","14418",105,2,3,1937.25,114,108,645.75,"5",0.02846657633243,116.429664883308
"2049","14419",372,6,7,1254.64,118,382,179.234285714286,"4",0.0553571428571429,107.374265537841
"2050","14420",592,3,4,1639.17,85,691,409.7925,"5",0.214477657004831,79.8503875828835
"2051","14421",634,5,6,2469.37,72,691,411.561666666667,"5",0.222441520467836,112.547640588874
"2052","14422",722,18,19,10271.52,317,722,540.606315789473,"5",0.0436781609195402,901.789386439147
"2053","14423",476,2,3,916.61,12,694,305.536666666667,"5",1.13323412698413,45.8720021846
"2054","14424",0,0,1,322.08,1,17,322.08,"2",NA,NA
"2055","14425",303,2,3,661.39,35,737,220.463333333333,"4",0.265752923976608,29.5340517911444
"2056","14426",622,13,14,11727.94,452,645,837.71,"5",0.034383637368712,886.888812480296
"2057","14427",581,3,4,1263.52,43,631,315.88,"5",0.450355297157623,79.1956195584975
"2058","14428",318,4,5,1224.06,108,325,244.812,"4",0.0779411764705882,60.3994488027388
"2059","14429",0,0,1,516.28,22,403,516.28,"4",0,19.9646843548938
"2060","14430",96,1,2,1220.9,29,607,610.45,"5",0.0941176470588235,95.5440641917182
"2061","14431",385,3,4,2614.2,72,687,653.55,"5",0.160416666666667,139.067233699461
"2062","14432",80,5,6,2248.5,256,89,374.75,"2",0.00709589243498818,107.116435417953
"2063","14433",0,0,1,280.7,72,465,280.7,"3",0,11.9088678126116
"2064","14434",51,5,6,1372.8,3,72,228.8,"2",0.154671717171717,77.8714019487935
"2065","14435",0,0,1,90.42,3,501,90.42,"2",0,1.2441334871243
"2066","14436",455,1,2,271.7,11,553,135.85,"4",1.51666666666667,13.5317613894877
"2067","14437",218,4,5,873.34,34,583,174.668,"2",0.177269647696477,45.631416930208
"2068","14438",0,0,1,131.9,9,306,131.9,"2",0,8.12177512888063
"2069","14439",368,4,5,9443.04,105,687,1888.608,"6",0.0958333333333333,512.276698188724
"2070","14440",729,11,12,5982.03,63,737,498.5025,"5",0.191338582677165,366.17163381708
"2071","14441",690,10,11,4611.69,103,690,419.244545454545,"5",0.150326797385621,131.820510914627
"2072","14442",486,5,6,5367.02,128,690,894.503333333333,"5",0.0890033577533578,447.578030325577
"2073","14443",326,4,5,2082.97,119,379,416.594,"5",0.0823127104377104,169.373484089466
"2074","14444",0,0,1,120.44,11,456,120.44,"2",0,5.04679522613974
"2075","14445",0,0,1,221.65,32,455,221.65,"2",0,7.04391304052291
"2076","14446",386,4,5,1200.28,259,386,240.056,"3",0.0404612159329141,74.5727898513689
"2077","14447",382,4,5,1711.73,81,400,342.346,"4",0.121269841269841,146.128927245458
"2078","14448",355,1,2,375.35,20,364,187.675,"3",0.62280701754386,25.0410506860637
"2079","14449",418,6,7,2230.96,301,436,318.708571428572,"4",0.0289102120792992,158.08052440885
"2080","14450",430,6,7,1128.44,47,610,161.205714285714,"3",0.191111111111111,73.7370812983639
"2081","14451",631,11,12,3258.68,245,691,271.556666666667,"4",0.0411584040008698,183.993770636984
"2082","14452",511,3,4,658.95,108,521,164.7375,"4",0.133083767361111,17.7933183083032
"2083","14453",0,0,1,119.93,22,190,119.93,"1",0,7.25856730888625
"2084","14454",357,4,5,977.300000000001,93,733,195.46,"2",0.109174311926606,26.4824672039055
"2085","14455",63,3,4,617.72,65,495,154.43,"2",0.0276315789473684,39.5750473454277
"2086","14456",137,7,8,3017.28,580,142,377.16,"4",0.00482881136950904,226.155317944593
"2087","14457",0,0,1,113.64,4,310,113.64,"2",0,7.04829136592479
"2088","14458",0,0,1,228.07,46,380,228.07,"2",0,8.17863956117302
"2089","14459",496,1,2,5375.741,113,651,2687.8705,"5",0.147606646825397,230.28288576842
"2090","14460",614,8,9,1093.5,33,724,121.5,"2",0.499153116531165,46.0337373806113
"2091","14461",542,11,12,6676.91,515,690,556.409166666667,"5",0.0284492563429571,292.017531121855
"2092","14462",366,9,10,2242.81,182,432,224.281,"3",0.0435714285714286,118.798052914892
"2093","14463",401,3,4,786.57,7,499,196.6425,"3",1.90952380952381,12.2187219232036
"2094","14464",59,1,2,111,4,627,55.5,"2",0.655092592592593,5.3946950003656
"2095","14465",455,9,10,3925.85,128,701,392.585,"4",0.0789858217592593,230.279170444482
"2096","14466",697,12,13,4267.15,77,726,328.242307692308,"4",0.113333333333333,160.996588916504
"2097","14467",720,11,12,2203.24,144,737,183.603333333333,"3",0.0794701986754967,121.355134948052
"2098","14468",0,0,1,204.24,12,733,204.24,"2",0,11.5604519256748
"2099","14469",263,3,4,2093.46,120,679,523.365,"6",0.0608699845679012,74.2118980824508
"2100","14470",419,2,3,712.04,56,430,237.346666666667,"4",0.23674670433145,27.2224699492077
"2101","14471",141,1,2,400.95,38,732,200.475,"3",0.117465277777778,20.432052685699
"2102","14472",586,8,9,2118.72,173,689,235.413333333333,"3",0.063415404040404,83.6138450212298
"2103","14473",208,1,2,234.34,7,282,117.17,"2",1.15532407407407,14.9144167305357
"2104","14474",533,1,2,1258.89,122,579,629.445,"5",0.141005291005291,55.021858375364
"2105","14475",337,3,4,1151.15,40,408,287.7875,"4",0.239007092198582,82.2689651638324
"2106","14476",0,0,1,193,17,257,193,"2",0,7.81126339046024
"2107","14477",685,6,7,1969.6,7,704,281.371428571429,"4",1.75641025641026,51.349859088309
"2108","14478",356,3,4,1276.66,59,738,319.165,"4",0.177114427860697,81.2262664248808
"2109","14479",480,3,4,1124.71,127,733,281.1775,"3",0.115931964573269,32.2485929527356
"2110","14480",707,3,4,1299.52,52,718,324.88,"4",0.368229166666667,108.621995810648
"2111","14481",513,4,5,2284.69,114,677,456.938,"5",0.114755779269202,135.536745427594
"2112","14482",452,9,10,4306.72,185,470,430.672,"3",0.0620084590763603,206.669439477146
"2113","14483",455,1,2,257.1,13,736,128.55,"4",1.26388888888889,22.5412563144198
"2114","14484",672,3,4,1070.98,47,722,267.745,"6",0.430742521367521,55.8429564233966
"2115","14485",0,0,1,162.8,44,38,162.8,"2",0,14.8925566764884
"2116","14486",42,1,2,175.5,4,553,87.75,"2",0.28,9.33523501528456
"2117","14487",353,5,6,1266.27,129,379,211.045,"2",0.0704590818363273,67.7145388736732
"2118","14488",0,0,1,1064.28,46,67,1064.28,"5",0,56.6581713170149
"2119","14489",405,3,4,1574.93,65,612,393.7325,"5",0.136363636363636,33.261790930559
"2120","14490",22,1,2,1273.47,72,428,636.735,"5",0.00928270042194093,47.3141946566464
"2121","14491",197,1,2,340.93,17,372,170.465,"3",0.410329861111111,18.5369725765535
"2122","14492",189,6,7,1921.91,70,619,274.558571428571,"3",0.0692307692307692,91.6992232302206
"2123","14493",634,9,10,5087.86,292,641,508.786,"5",0.05969868173258,239.191057163249
"2124","14494",706,2,3,401.46,17,731,133.82,"6",1.47083333333333,22.6172775075312
"2125","14495",609,2,3,174.8,7,659,58.2666666666667,"4",3.38310185185185,8.54135279982888
"2126","14496",322,6,7,2363.89,64,633,337.698571428571,"4",0.102222222222222,31.4373240936562
"2127","14497",364,1,2,697.06,40,673,348.53,"4",0.311111111111111,37.8018014791945
"2128","14498",508,9,10,3900.83,276,550,390.083,"4",0.0460144927536232,303.898037300043
"2129","14499",443,6,7,2101.79,199,469,300.255714285715,"4",0.0476388888888889,112.375052661105
"2130","14500",101,2,3,356.85,6,189,118.95,"2",0.561111111111111,7.19814035188516
"2131","14501",136,1,2,251.21,9,319,125.605,"1",0.503549382716049,8.06764729543239
"2132","14502",294,8,9,2429.83,368,313,269.981111111111,"3",0.0161449752883031,120.723276499337
"2133","14503",175,5,6,3543.26,113,178,590.543333333334,"4",0.0357958418541241,43.8258704917611
"2134","14504",231,3,4,673.26,85,278,168.315,"3",0.0726284067085954,11.1222172177632
"2135","14505",713,15,16,11879.08,898,730,742.442499999999,"5",0.0150995340957222,478.66187399742
"2136","14506",582,6,7,2960.25,251,599,422.892857142857,"6",0.0488699972012315,106.894158873812
"2137","14507",706,9,10,3216.74,182,729,321.674,"5",0.0915693904020752,214.066175515829
"2138","14508",518,3,4,822.92,142,540,205.73,"4",0.098113952020202,55.787260779153
"2139","14509",0,0,1,110.95,25,534,110.95,"2",0,7.60030197930685
"2140","14510",61,1,2,979.85,67,436,489.925,"4",0.0274962462462462,54.9632834436255
"2141","14511",122,4,5,1314.81,53,133,262.962,"3",0.0607172470978441,83.7773790852492
"2142","14512",545,6,7,1215.97,55,732,173.71,"3",0.232888176638177,96.1908454181233
"2143","14513",468,5,6,788.01,15,568,131.335,"4",0.866666666666667,57.145375611544
"2144","14514",665,8,9,4380.04,212,726,486.671111111112,"6",0.0697021313766597,264.314462667923
"2145","14515",533,9,10,3724.06,109,550,372.406,"4",0.103302648578811,117.014325175261
"2146","14516",0,0,1,151.17,35,516,151.17,"2",0,11.4554227852319
"2147","14517",108,1,2,330.45,17,141,165.225,"2",0.211846405228758,18.669030093716
"2148","14518",0,0,1,174.37,16,64,174.37,"2",0,11.3693074233702
"2149","14519",45,1,2,203.14,38,728,101.57,"1",0.0405405405405405,10.4680513866961
"2150","14520",289,1,2,270.6,3,290,135.3,"4",3.21111111111111,3.31537970098014
"2151","14521",0,0,1,199.45,17,491,199.45,"2",0,5.16485906305397
"2152","14522",660,7,8,1748.42,34,684,218.5525,"4",0.5,44.107901070726
"2153","14523",0,0,1,241.09,12,108,241.09,"2",0,13.9775064301527
"2154","14524",385,7,8,2909.86,250,416,363.7325,"4",0.0399835583246798,102.181190570697
"2155","14525",707,16,17,8026.53999999999,340,726,472.149411764705,"3",0.0448888888888889,409.541525774152
"2156","14526",0,0,1,258.65,41,389,258.65,"3",0,12.9974318592373
"2157","14527",735,120,121,27246.8800000005,607,737,225.180826446285,"5",0.00928733889310083,1419.27035481334
"2158","14528",0,0,1,364.22,18,37,364.22,"4",0,15.6735126779711
"2159","14529",50,2,3,578.61,177,110,192.87,"1",0.00786163522012579,21.7606063551621
"2160","14530",662,15,16,6088.87,269,687,380.554375,"5",0.0467514124293785,287.40410232757
"2161","14531",0,0,1,376.34,29,479,376.34,"3",0,17.4421842816454
"2162","14532",462,10,11,3845.78,209,698,349.616363636364,"4",0.0491968406105786,163.780854790527
"2163","14533",586,10,11,3466.37,74,610,315.124545454545,"5",0.22198547979798,267.738924118451
"2164","14534",632,25,26,6187.65999999999,437,634,237.986923076923,"3",0.0295051353874883,271.656264782175
"2165","14535",593,8,9,5973.22999999998,589,653,663.69222222222,"5",0.0239869875943905,249.952974622572
"2166","14536",0,0,1,170.95,18,259,170.95,"2",0,6.7649267120857
"2167","14537",566,1,2,641.4,23,623,320.7,"5",0.857512626262626,20.8478839738279
"2168","14538",619,4,5,1370.84,45,683,274.168,"5",0.404547930283224,78.8757981659148
"2169","14539",29,1,2,537.48,31,44,268.74,"3",0.0312275985663082,21.7445645130858
"2170","14540",723,10,11,3709.64,197,732,337.24,"3",0.0916349809885932,209.101824510858
"2171","14541",643,12,13,2491.38,99,701,191.644615384615,"3",0.123172094508301,141.567796008527
"2172","14542",0,0,1,103.25,5,185,103.25,"3",0,2.44095171969835
"2173","14543",710,35,36,14582.87,105,738,405.079722222222,"4",0.112698412698413,538.989248444796
"2174","14544",446,2,3,2938.53,148,470,979.509999999999,"5",0.0799357825567503,92.9007890420077
"2175","14545",0,0,1,349.25,23,674,349.25,"3",0,12.7040588175826
"2176","14546",728,10,11,5184.84,410,733,471.349090909091,"5",0.0307562315166878,274.953726512176
"2177","14547",51,7,8,3974.75,198,54,496.84375,"5",0.00480618330194601,169.408409253315
"2178","14548",583,5,6,2541.29,66,733,423.548333333333,"5",0.178274719673802,149.999952364448
"2179","14549",426,3,4,913.6,117,737,228.4,"5",0.1,51.4299120015694
"2180","14550",473,3,4,1345.06,77,483,336.265,"4",0.164250578703704,86.7213536801996
"2181","14551",663,4,5,878.09,69,681,175.618,"4",0.283333333333333,63.8522740306163
"2182","14552",441,2,3,507.929999999999,124,592,169.31,"4",0.096078431372549,19.0415221068109
"2183","14553",490,6,7,1818.6,233,509,259.8,"3",0.0569154084397987,104.528289681906
"2184","14554",42,3,4,2279.49,147,52,569.8725,"6",0.00693756875687569,172.594925441582
"2185","14555",664,5,6,2304.03,94,721,384.005,"5",0.190792624521073,211.226604086114
"2186","14556",92,2,3,815.690000000001,158,688,271.896666666667,"3",0.0157193732193732,52.045343379404
"2187","14557",0,0,1,788.38,16,85,788.38,"5",0,41.7939220920523
"2188","14558",77,2,3,655.5,13,731,218.5,"1",0.183333333333333,36.1001139019193
"2189","14559",0,0,1,75.6,2,390,75.6,"2",0,3.18476769046506
"2190","14560",730,37,38,6114.03,60,737,160.895526315789,"3",0.122278056951424,540.509037352599
"2191","14561",109,2,3,1080.76,67,184,360.253333333334,"3",0.0534313725490196,58.6301288581314
"2192","14562",667,23,24,6638.14999999999,245,670,276.589583333333,"3",0.0370555555555555,537.292492396892
"2193","14563",83,1,2,640.54,95,592,320.27,"4",0.0263492063492063,12.590552275229
"2194","14564",301,1,2,2605.62,107,735,1302.81,"5",0.0946409853249476,174.402033856192
"2195","14565",378,4,5,3859.22,139,473,771.844,"5",0.0792452830188679,216.285727476613
"2196","14566",423,3,4,4092,9,533,1023,"5",0.94,159.563508745367
"2197","14567",74,1,2,1530.36,33,130,765.18,"4",0.0770833333333333,96.1360031184702
"2198","14568",0,0,1,919.7,47,435,919.7,"6",0,45.3733162691924
"2199","14569",602,3,4,597.33,31,603,149.3325,"5",0.608122895622896,38.6516356172087
"2200","14570",163,1,2,613.75,64,443,306.875,"4",0.0811152570480929,58.6494328075346
"2201","14571",0,0,1,160,30,425,160,"2",0,10.8221007350615
"2202","14572",618,9,10,5526.87999999999,336,621,552.687999999999,"5",0.0407114624505929,252.205510114364
"2203","14573",521,10,11,2163.12,183,700,196.647272727273,"4",0.0561983099604459,111.631837581701
"2204","14574",0,0,1,143.7,11,732,143.7,"2",0,4.0270258968304
"2205","14575",0,0,1,420.22,71,488,420.22,"4",0,30.627701673073
"2206","14576",0,0,1,35.4,1,372,35.4,"2",NA,NA
"2207","14577",716,6,7,1364.15,104,728,194.878571428572,"3",0.131860036832413,38.4447261951596
"2208","14578",0,0,1,168.63,24,3,168.63,"2",0,5.49708639866861
"2209","14579",0,0,1,105.56,24,432,105.56,"2",0,3.14451363535244
"2210","14580",0,0,1,14.85,1,518,14.85,"2",NA,NA
"2211","14581",528,1,2,409.65,59,544,204.825,"5",0.298328625235405,0.646546981113188
"2212","14582",0,0,1,114.11,6,40,114.11,"1",0,4.8891069983717
"2213","14583",616,7,8,1660.29,353,621,207.53625,"3",0.0443484521238301,101.160032304681
"2214","14584",491,7,8,1738.16,127,660,217.27,"4",0.075416026625704,132.063920433264
"2215","14585",366,4,5,1143.27,88,416,228.654,"3",0.110909090909091,75.9318492558708
"2216","14586",0,0,1,237.36,19,276,237.36,"2",0,12.8536340762187
"2217","14587",313,8,9,1580.29,170,331,175.587777777778,"2",0.0281981981981982,78.840006438266
"2218","14588",0,0,1,135.39,16,578,135.39,"1",0,5.05281132742525
"2219","14589",0,0,1,39.75,3,371,39.75,"2",0,2.26468172247301
"2220","14590",308,18,19,2993.37,124,732,157.545789473684,"2",0.0510710337202874,188.333075004724
"2221","14591",198,1,2,1320.21,138,213,660.105,"4",0.0377222222222222,46.9987613174392
"2222","14592",29,2,3,557.94,132,64,185.98,"2",0.00616595895258316,-5.94177707985034
"2223","14593",709,7,8,3665.53,436,730,458.19125,"5",0.0387431693989071,173.014803408622
"2224","14594",366,1,2,363.33,48,373,181.665,"4",0.23921568627451,18.1230625370843
"2225","14595",669,7,8,2164.45,119,688,270.55625,"5",0.165185185185185,98.8766319686149
"2226","14596",0,0,1,222.22,50,626,222.22,"2",0,4.84855833413616
"2227","14597",426,4,5,2184.63,79,437,436.926,"4",0.151078605200946,173.899026224778
"2228","14598",525,1,2,384.04,83,569,192.02,"5",0.196629213483146,13.1222041924057
"2229","14599",119,1,2,457.89,77,509,228.945,"2",0.0508725071225071,7.06109438995321
"2230","14600",88,1,2,865.17,53,393,432.585,"4",0.0553459119496855,38.6881159517562
"2231","14601",0,0,1,213.96,7,10,213.96,"2",0,6.235155913278
"2232","14602",0,0,1,205.36,31,656,205.36,"2",0,20.0888701344028
"2233","14603",0,0,1,660,2,274,660,"5",0,32.7842705527394
"2234","14604",0,0,1,143.86,20,633,143.86,"3",0,4.73470510820455
"2235","14605",357,2,3,921.56,88,731,307.186666666667,"4",0.111214953271028,48.2217158325725
"2236","14606",735,180,181,29831.3700000004,1261,736,164.81419889503,"3",0.0038540191914425,961.447013746473
"2237","14607",709,13,14,23763.13,106,724,1697.36642857143,"5",0.116996699669967,1730.17999655227
"2238","14608",729,9,10,3352.94,15,733,335.294,"4",0.578571428571429,252.239070873615
"2239","14609",596,9,10,1486.2,6,668,148.62,"3",1.65543981481481,53.0753038964618
"2240","14610",119,1,2,24.35,10,514,12.175,"2",0.440895061728395,0.838816986294182
"2241","14611",155,1,2,604.33,37,598,302.165,"4",0.13963963963964,0.02933700914115
"2242","14612",0,0,1,877.7,14,415,877.7,"6",0,62.3665803954784
"2243","14613",0,0,1,76.32,1,680,76.32,"2",NA,NA
"2244","14614",0,0,1,295.13,19,386,295.13,"3",0,11.5378829710157
"2245","14615",154,4,5,951.76,40,548,190.352,"2",0.109249408983452,54.8568556867104
"2246","14616",306,4,5,527.78,3,548,105.556,"2",2.55,47.9355386192767
"2247","14617",13,1,2,190.47,7,415,95.235,"1",0.0543402777777778,15.1486199905404
"2248","14618",537,5,6,1342.32,40,546,223.72,"4",0.358027777777778,4.12914500276009
"2249","14619",296,1,2,1291.24,58,541,645.62,"5",0.167231638418079,31.9274586028021
"2250","14620",78,1,2,412.78,26,283,206.39,"4",0.103944444444444,23.8951209072046
"2251","14621",682,8,9,3000.57,134,683,333.396666666667,"4",0.143881856540084,56.2227738051169
"2252","14622",0,0,1,320.58,21,184,320.58,"3",0,14.8755834939387
"2253","14623",570,9,10,2016.98,193,602,201.698,"4",0.0676206010280743,150.93167905391
"2254","14624",547,5,6,814.07,39,604,135.678333333333,"2",0.364666666666667,34.5710804523965
"2255","14625",527,9,10,4497.88,167,723,449.788,"4",0.0662840670859539,206.542761653635
"2256","14626",706,10,11,5410.92,181,729,491.901818181818,"5",0.101875901875902,122.379383077437
